주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,데이터기준일자
405-2-000282,애월읍 무료 주차장,공영,노외,제주특별자치도 제주시 애월읍하귀1리 118-0,제주특별자치도 제주시 애월읍하귀1리 118-1,15,2,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000281,애월읍 무료 주차장,공영,노외,제주특별자치도 제주시 애월읍하귀1리 123-9,제주특별자치도 제주시 애월읍하귀1리 123-10,17,2,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000280,애월읍 무료 주차장,공영,노외,제주특별자치도 제주시 애월읍하귀1리 144-0,제주특별자치도 제주시 애월읍하귀1리 144-1,17,2,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000279,애월읍 무료 주차장,공영,노외,제주특별자치도 제주시 애월읍하귀1리 146-0,제주특별자치도 제주시 애월읍하귀1리 146-1,18,2,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000278,애월읍 무료 주차장,공영,노외,제주특별자치도 제주시 애월읍하귀1리 149-3,제주특별자치도 제주시 애월읍하귀1리 149-3,6,2,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000277,애월읍 무료 주차장,공영,노외,제주특별자치도 제주시 애월읍하귀1리 149-5,제주특별자치도 제주시 애월읍하귀1리 149-5,6,2,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000276,애월읍 무료 주차장,공영,노외,제주특별자치도 제주시 애월읍고내리 461-0,제주특별자치도 제주시 애월읍고내리 461-1,13,2,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000275,한림읍 무료 주차장,공영,노외,제주특별자치도 제주시 한림읍한림리 905-34,제주특별자치도 제주시 한림읍한림리 905-35,9,2,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000274,조천읍 무료 주차장,공영,노외,제주특별자치도 제주시 조천읍교래리 산137-23,제주특별자치도 제주시 조천읍교래리 산137-24,65,2,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000273,한림읍 무료 주차장,공영,노외,제주특별자치도 제주시 한림읍대림리 1717-1,제주특별자치도 제주시 한림읍대림리 1717-2,144,2,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000272,한경면 무료 주차장,공영,노외,제주특별자치도 제주시 한경면저리지 2114-62,제주특별자치도 제주시 한경면저리지 2114-63,60,2,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000271,조천읍 무료 주차장,공영,노외,제주특별자치도 제주시 조천읍함덕리 972-6,제주특별자치도 제주시 조천읍함덕리 972-7,12,2,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000270,조천읍 무료 주차장,공영,노외,제주특별자치도 제주시 조천읍조천리 1156,제주특별자치도 제주시 조천읍조천리 1157 외,41,2,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000269,우도면 무료 주차장,공영,노외,제주특별자치도 제주시 우도면연평리 1456,제주특별자치도 제주시 우도면연평리 1457,13,2,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000268,한경면 무료 주차장,공영,노외,제주특별자치도 제주시 한경면신창리 232-1,제주특별자치도 제주시 한경면신창리 232-2,20,2,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000267,추자면 무료 주차장,공영,노외,제주특별자치도 제주시 추자면신양리 434-9,제주특별자치도 제주시 추자면신양리 434-10,30,2,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000266,추자면 무료 주차장,공영,노외,제주특별자치도 제주시 추자면대서리 4-21,"제주특별자치도 제주시 추자면대서리 4-21,39",23,2,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000265,조천읍 무료 주차장,공영,노외,제주특별자치도 제주시 조천읍함덕리 1269-9,제주특별자치도 제주시 조천읍함덕리 1269-9 외 4,145,2,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000264,조천읍 무료 주차장,공영,노외,제주특별자치도 제주시 조천읍함덕리 1002-83,"제주특별자치도 제주시 조천읍함덕리 1002-83, 1004-5, 6",223,2,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000263,조천읍 무료 주차장,공영,노외,제주특별자치도 제주시 조천읍함덕리 921-2,제주특별자치도 제주시 조천읍함덕리 921-3,7,2,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000262,조천읍 무료 주차장,공영,노외,제주특별자치도 제주시 조천읍조천리 2714-4,제주특별자치도 제주시 조천읍조천리 2714-5,150,2,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000261,조천읍 무료 주차장,공영,노외,제주특별자치도 제주시 조천읍신촌리 2542-0,제주특별자치도 제주시 조천읍신촌리 2542-1,7,2,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000260,우도면 무료 주차장,공영,노외,제주특별자치도 제주시 우도면연평리 682-0,제주특별자치도 제주시 우도면연평리 682-1,25,2,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000139,일도이동 무료 주차장,공영,노외,제주특별자치도 제주시 일도2동488-1,"제주특별자치도 제주시 일도2동488-1,2",124,1,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000138,이도2동,공영,노외,제주특별자치도 제주시 이도2동417-3,제주특별자치도 제주시 이도2동417-4,24,1,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000137,건입동 무료 주차장,공영,노외,제주특별자치도 제주시 건입동1176,제주특별자치도 제주시 건입동1177,6,1,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000136,오라동 무료 주차장,공영,노외,제주특별자치도 제주시 오라2동99,제주특별자치도 제주시 오라2동100,156,1,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000135,건입동 무료 주차장,공영,노외,제주특별자치도 제주시 건입동918-29,제주특별자치도 제주시 건입동918-30,100,1,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000134,봉개동 무료 주차장,공영,노외,제주특별자치도 제주시 봉개동산78-0,제주특별자치도 제주시 봉개동산78-1,200,1,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000133,이도이동 무료 주차장,공영,노외,제주특별자치도 제주시 이도2동 429-6,제주특별자치도 제주시 이도2동 429-7,25,1,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000132,화북동 무료 주차장,공영,노외,제주특별자치도 제주시 화북1동 1984-1,"제주특별자치도 제주시 화북1동 1984-1,2",10,1,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000131,노형동 무료 주차장,공영,노외,제주특별자치도 제주시 노형동1423-0,제주특별자치도 제주시 노형동1423-1,31,1,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000130,일도이동 무료 주차장,공영,노외,제주특별자치도 제주시 일도2동160,제주특별자치도 제주시 일도2동161,31,1,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000129,오라동 무료 주차장,공영,노외,제주특별자치도 제주시 오라1동1163-3,제주특별자치도 제주시 오라1동1163-4,638,1,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000128,연동 무료 주차장,공영,노외,제주특별자치도 제주시 연동315,제주특별자치도 제주시 연동316,24,1,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000127,연동 무료 주차장,공영,노외,제주특별자치도 제주시 연동302-3,제주특별자치도 제주시 연동302-4,6,1,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000126,연동 무료 주차장,공영,노외,제주특별자치도 제주시 연동999,제주특별자치도 제주시 연동1000,85,1,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000125,삼양동 무료 주차장,공영,노외,제주특별자치도 제주시 삼양2동1665-0,제주특별자치도 제주시 삼양2동1665-1,12,1,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000124,삼도일동 무료 주차장,공영,노외,제주특별자치도 제주시 삼도1동533-9,제주특별자치도 제주시 삼도1동533-10,6,1,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000123,삼도일동 무료 주차장,공영,노외,제주특별자치도 제주시 삼도1동560-1,제주특별자치도 제주시 삼도1동560-2,50,1,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000122,화북동 무료 주차장,공영,노외,제주특별자치도 제주시 화북1동2130-5,제주특별자치도 제주시 화북1동2130-6,46,1,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000121,화북동 무료 주차장,공영,노외,제주특별자치도 제주시 화북1동1951-4,제주특별자치도 제주시 화북1동1951-5,32,1,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000120,화북동 무료 주차장,공영,노외,제주특별자치도 제주시 화북1동1930-3,제주특별자치도 제주시 화북1동1930-4,18,1,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000119,화북동 무료 주차장,공영,노외,제주특별자치도 제주시 화북1동1935,제주특별자치도 제주시 화북1동1936,11,1,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000118,일도이동 무료 주차장,공영,노외,제주특별자치도 제주시 일도2동991-37,제주특별자치도 제주시 일도2동991-38,30,1,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000117,화북동 무료 주차장,공영,노외,제주특별자치도 제주시 화북1동1619-6,제주특별자치도 제주시 화북1동1619-7,3,1,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000116,연동 무료 주차장,공영,노외,제주특별자치도 제주시 연동291-20,제주특별자치도 제주시 연동291-21,9,1,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000259,우도면 무료 주차장,공영,노외,제주특별자치도 제주시 우도면연평리 317-0,제주특별자치도 제주시 우도면연평리 317-1,24,2,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000258,우도면 무료 주차장,공영,노외,제주특별자치도 제주시 우도면연평리 611-0,제주특별자치도 제주시 우도면연평리 611-1,36,2,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000257,한림읍 무료 주차장,공영,노외,제주특별자치도 제주시 한림읍금능리 2015,제주특별자치도 제주시 한림읍금능리 2016외,100,2,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000256,한림읍 무료 주차장,공영,노외,제주특별자치도 제주시 한림읍금능리 1427,제주특별자치도 제주시 한림읍금능리 1428,15,2,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000255,애월읍 무료 주차장,공영,노외,제주특별자치도 제주시 애월읍상귀리 1008-1,"제주특별자치도 제주시 애월읍상귀리 1008-1, 1006",30,2,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000254,애월읍 무료 주차장,공영,노외,제주특별자치도 제주시 애월읍애월리 2060-1,제주특별자치도 제주시 애월읍애월리 2060-2,13,2,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000253,애월읍 무료 주차장,공영,노외,제주특별자치도 제주시 애월읍하귀2리 1892-0,제주특별자치도 제주시 애월읍하귀2리 1892-1,23,2,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000252,구좌읍 무료 주차장,공영,노외,제주특별자치도 제주시 구좌읍평대리 3164-0,제주특별자치도 제주시 구좌읍평대리 3164-1,70,2,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000251,구좌읍 무료 주차장,공영,노외,제주특별자치도 제주시 구좌읍하도리 3204-0,제주특별자치도 제주시 구좌읍하도리 3204-1,115,2,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000250,구좌읍 무료 주차장,공영,노외,제주특별자치도 제주시 구좌읍김녕리 3341-2,제주특별자치도 제주시 구좌읍김녕리 3341-3,135,2,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000249,구좌읍 무료 주차장,공영,노외,제주특별자치도 제주시 구좌읍월정리 648-3,"제주특별자치도 제주시 구좌읍월정리 648-3,6",9,2,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000248,구좌읍 무료 주차장,공영,노외,제주특별자치도 제주시 구좌읍김녕리 492,"제주특별자치도 제주시 구좌읍김녕리 492, -1, 493-3",79,2,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000247,구좌읍 무료 주차장,공영,노외,제주특별자치도 제주시 구좌읍세화리 3641-0,제주특별자치도 제주시 구좌읍세화리 3641-1,69,2,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000246,구좌읍 무료 주차장,공영,노외,제주특별자치도 제주시 구좌읍평대리 3351,"제주특별자치도 제주시 구좌읍평대리 3351, -1",70,2,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000245,구좌읍 무료 주차장,공영,노외,제주특별자치도 제주시 구좌읍세화리 1500-5,"제주특별자치도 제주시 구좌읍세화리 1500-5, -45",15,2,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000244,구좌읍 무료 주차장,공영,노외,제주특별자치도 제주시 구좌읍김녕리 1352-1,"제주특별자치도 제주시 구좌읍김녕리 1352-1, 2",4,2,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000243,일도이동 무료 주차장,공영,노외,제주특별자치도 제주시 일도2동984-2,제주특별자치도 제주시 일도2동984-3,16,1,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000242,건입동 무료 주차장,공영,노외,제주특별자치도 제주시 건입동1190-0,제주특별자치도 제주시 건입동1190-1,10,1,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000241,도두동 무료 주차장,공영,노외,제주특별자치도 제주시 도두1동1987-1,제주특별자치도 제주시 도두1동1987-2,50,1,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000240,봉개동 무료 주차장,공영,노외,제주특별자치도 제주시 봉개동1853-0,제주특별자치도 제주시 봉개동1853-1,56,1,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000239,화북동 무료 주차장,공영,노외,제주특별자치도 제주시 화북2동3645-6,제주특별자치도 제주시 화북2동3645-6,4,1,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000238,화북동 무료 주차장,공영,노외,제주특별자치도 제주시 화북2동3645-4,제주특별자치도 제주시 화북2동3645-4,48,1,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000237,봉개동 무료 주차장,공영,노외,제주특별자치도 제주시 봉개동1854-0,제주특별자치도 제주시 봉개동1854-1,40,1,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000115,화북동 무료 주차장,공영,노외,제주특별자치도 제주시 화북1동14-0,제주특별자치도 제주시 화북1동14-1,15,1,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000114,화북동 무료 주차장,공영,노외,제주특별자치도 제주시 화북1동11-6,제주특별자치도 제주시 화북1동11-7,47,1,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000113,이호동 무료 주차장,공영,노외,제주특별자치도 제주시 이호1동1665-10,제주특별자치도 제주시 이호1동1665-11,750,1,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000112,이호동 무료 주차장,공영,노외,제주특별자치도 제주시 이호1동1788-5,제주특별자치도 제주시 이호1동1788-6,35,1,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000111,건입동 무료 주차장,공영,노외,제주특별자치도 제주시 건입동1042-2,"제주특별자치도 제주시 건입동1042-2,1",18,1,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
405-2-000110,건입동 무료 주차장,공영,노외,제주특별자치도 제주시 건입동1189-0,제주특별자치도 제주시 건입동1189-1,7,1,미시행,평일+토요일+공휴일,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,무료,0,0,0,0,,,,,,차량관리과,,,,2017-07-31
